              0	  -1455	    -41	    -11	    -32	   -751	    -18	     -5	    -14	   -772	    -14	     -4	    -12
              1	  -1603	   -239	    -76	   -186	   -794	   -107	    -34	    -80	   -716	    -81	    -31	    -71
              2	  -1696	   -607	   -228	   -463	   -842	   -277	   -104	   -204	   -691	   -211	    -97	   -181
              3	  -1637	   -918	   -427	   -679	   -851	   -430	   -195	   -305	   -688	   -330	   -193	   -275
              4	  -1572	   -972	   -577	   -677	   -850	   -467	   -263	   -313	   -754	   -374	   -278	   -298
              5	  -1595	   -856	   -619	   -542	   -856	   -420	   -282	   -254	   -773	   -367	   -318	   -276
              6	  -1646	   -780	   -574	   -448	   -864	   -382	   -262	   -205	   -785	   -362	   -297	   -258
              7	  -1658	   -809	   -500	   -446	   -880	   -396	   -231	   -201	   -771	   -356	   -222	   -237
              8	  -1677	   -872	   -438	   -472	   -906	   -437	   -211	   -222	   -739	   -301	   -121	   -167
              9	  -1679	   -890	   -395	   -458	   -935	   -466	   -204	   -233	   -685	   -195	    -32	    -46
             10	  -1676	   -847	   -355	   -390	   -952	   -467	   -201	   -219	   -547	   -116	      5	     45
             11	  -1700	   -777	   -310	   -297	   -966	   -451	   -194	   -191	   -503	   -150	    -25	     23
             12	  -1545	   -728	   -266	   -226	   -926	   -440	   -184	   -168	   -794	   -292	   -105	   -106
             13	  -1556	   -732	   -235	   -208	   -942	   -450	   -178	   -166	   -950	   -432	   -187	   -235
             14	  -1688	   -770	   -218	   -228	  -1003	   -475	   -179	   -180	   -934	   -472	   -226	   -265
             15	  -1711	   -795	   -207	   -238	  -1026	   -495	   -181	   -192	   -843	   -415	   -207	   -199
             16	  -1663	   -780	   -189	   -209	  -1011	   -499	   -180	   -188	   -812	   -337	   -149	   -113
             17	  -1617	   -740	   -166	   -158	  -1017	   -488	   -171	   -171	   -809	   -294	    -85	    -62
             18	  -1647	   -711	   -143	   -120	  -1014	   -470	   -154	   -149	   -780	   -283	    -39	    -45
             19	  -1657	   -707	   -127	   -110	  -1001	   -451	   -132	   -127	   -764	   -278	    -15	    -35
             20	  -1640	   -715	   -113	   -114	   -979	   -430	   -107	   -104	   -763	   -265	     -7	    -17
