              0	   2073	     41	     15	     41	   -889	    -26	     -8	    -21	    824	     21	      6	     16
              1	   2109	    236	     99	    238	   -953	   -155	    -53	   -124	    846	    124	     42	     95
              2	   2100	    599	    297	    594	   -993	   -400	   -159	   -317	    871	    321	    128	    244
              3	   2063	    905	    556	    871	   -982	   -612	   -296	   -473	    882	    500	    240	    370
              4	   2039	    956	    746	    869	  -1011	   -644	   -394	   -475	    899	    546	    324	    385
              5	   2054	    836	    786	    690	   -964	   -543	   -412	   -364	    899	    485	    342	    312
              6	   2080	    747	    697	    547	   -895	   -459	   -368	   -271	    886	    422	    304	    239
              7	   2071	    750	    559	    504	   -931	   -463	   -305	   -257	    854	    412	    247	    210
              8	   2068	    777	    441	    487	   -976	   -509	   -257	   -283	    882	    435	    202	    211
              9	   2066	    767	    368	    430	   -967	   -523	   -224	   -278	    898	    449	    175	    207
             10	   2081	    730	    330	    347	   -936	   -480	   -195	   -221	    892	    438	    157	    180
             11	   2046	    709	    305	    282	   -932	   -417	   -162	   -146	    887	    409	    139	    137
             12	   2082	    722	    276	    254	   -793	   -384	   -132	   -100	    849	    387	    119	    101
             13	   2140	    746	    236	    239	   -897	   -392	   -110	    -96	    863	    387	    104	     88
             14	   2149	    747	    187	    202	   -951	   -414	    -98	   -107	    889	    407	     95	     96
             15	   2134	    721	    135	    141	   -874	   -418	    -86	   -102	    924	    427	     92	    105
             16	   2103	    694	     89	     79	   -899	   -398	    -64	    -74	    929	    430	     89	     99
             17	   2123	    687	     53	     42	   -872	   -363	    -31	    -31	    923	    421	     83	     82
             18	   2172	    701	     26	     26	   -859	   -326	      4	     11	    904	    411	     75	     65
             19	   2184	    712	      1	     11	   -809	   -297	     33	     44	    928	    409	     64	     57
             20	   2180	    708	    -26	    -17	   -810	   -288	     49	     56	    946	    407	     50	     51
             21	   2182	    692	    -56	    -55	   -819	   -296	     55	     51	    910	    396	     31	     37
             22	   2204	    679	    -80	    -88	   -856	   -304	     59	     44	    888	    373	      6	     12
             23	   2205	    681	    -94	   -103	   -853	   -294	     66	     54	    904	    340	    -22	    -20
             24	   2221	    702	    -93	    -96	   -787	   -269	     74	     78	    851	    308	    -46	    -51
             25	   2290	    732	    -85	    -79	   -832	   -253	     75	     92	    826	    289	    -60	    -69
             26	   2324	    753	    -77	    -69	   -833	   -263	     65	     78	    842	    288	    -64	    -67
             27	   2330	    756	    -77	    -74	   -821	   -295	     47	     43	    868	    296	    -60	    -55
             28	   2327	    748	    -84	    -88	   -920	   -318	     33	     15	    867	    296	    -57	    -49
             29	   2336	    740	    -93	   -100	   -916	   -308	     31	     18	    850	    283	    -59	    -56
             30	   2360	    738	   -100	   -104	   -817	   -271	     42	     49	    840	    263	    -64	    -69
             31	   2367	    740	   -102	   -101	   -833	   -235	     58	     77	    836	    247	    -69	    -77
             32	   2365	    743	   -101	    -97	   -823	   -221	     73	     83	    834	    238	    -72	    -77
             33	   2384	    741	   -101	    -96	   -813	   -217	     86	     77	    822	    235	    -73	    -70
             34	   2392	    731	   -103	   -100	   -829	   -203	    100	     82	    823	    227	    -76	    -68
             35	   2404	    716	   -103	   -108	   -777	   -172	    113	    104	    837	    208	    -81	    -75
             36	   2357	    707	   -100	   -108	   -747	   -140	    117	    124	    793	    185	    -84	    -87
             37	   2395	    711	    -92	    -95	   -773	   -133	    104	    121	    770	    169	    -82	    -90
             38	   2430	    718	    -84	    -77	   -788	   -158	     72	     84	    801	    170	    -71	    -77
             39	   2428	    713	    -79	    -70	   -816	   -200	     33	     30	    826	    180	    -55	    -53
             40	   2402	    693	    -77	    -76	   -893	   -231	      3	    -12	    808	    189	    -38	    -32
             41	   2386	    673	    -76	    -83	   -864	   -228	     -5	    -21	    826	    186	    -28	    -21
             42	   2403	    663	    -70	    -77	   -859	   -191	      4	      2	    822	    172	    -23	    -21
             43	   2416	    663	    -59	    -61	   -777	   -147	     19	     34	    808	    153	    -20	    -25
             44	   2414	    664	    -46	    -43	   -800	   -124	     24	     44	    795	    142	    -13	    -22
             45	   2405	    659	    -37	    -31	   -815	   -132	     17	     23	    800	    144	     -1	     -6
             46	   2412	    644	    -33	    -27	   -783	   -153	      5	     -9	    820	    152	     10	     15
             47	   2408	    620	    -33	    -33	   -845	   -152	      1	    -21	    822	    150	     17	     27
             48	   2383	    594	    -32	    -40	   -843	   -116	      8	      1	    822	    129	     15	     20
             49	   2343	    580	    -26	    -35	   -723	    -70	     18	     35	    757	     98	      8	      4
             50	   2378	    580	    -17	    -16	   -717	    -52	     18	     40	    763	     75	      5	     -4
             51	   2394	    578	     -9	      1	   -792	    -75	      2	      5	    772	     68	      8	      1
             52	   2370	    559	     -6	      1	   -833	   -109	    -25	    -41	    763	     71	     16	     17
             53	   2332	    525	     -8	    -11	   -809	   -122	    -50	    -65	    762	     70	     21	     29
             54	   2302	    496	     -9	    -20	   -837	   -109	    -65	    -64	    764	     55	     17	     27
             55	   2317	    482	     -7	    -15	   -765	    -89	    -67	    -56	    742	     23	      5	      7
             56	   2313	    476	     -3	      0	   -825	    -73	    -58	    -51	    698	    -13	     -8	    -17
             57	   2293	    466	      0	      8	   -789	    -55	    -43	    -44	    678	    -35	    -15	    -27
             58	   2276	    443	     -3	      5	   -738	    -29	    -23	    -28	    686	    -36	    -13	    -17
             59	   2252	    410	     -7	     -7	   -739	      3	      0	     -5	    695	    -28	     -7	      1
             60	   2250	    381	     -8	    -17	   -688	     35	     20	     16	    717	    -33	     -6	      5
             61	   2195	    368	      0	    -11	   -712	     60	     32	     31	    679	    -59	    -12	     -9
             62	   2218	    374	     14	     13	   -647	     72	     28	     34	    627	    -88	    -22	    -30
             63	   2254	    382	     30	     40	   -699	     65	      8	     19	    652	   -104	    -28	    -37
             64	   2238	    373	     38	     50	   -711	     40	    -18	    -14	    660	   -102	    -24	    -27
             65	   2203	    344	     38	     38	   -734	     15	    -38	    -48	    652	    -91	    -11	     -7
             66	   2161	    312	     35	     24	   -762	     12	    -41	    -58	    676	    -80	      4	     10
             67	   2162	    295	     36	     26	   -727	     43	    -27	    -34	    689	    -76	     17	     21
             68	   2174	    294	     43	     41	   -686	     90	     -6	      4	    686	    -81	     23	     21
             69	   2159	    293	     51	     58	   -635	    120	      7	     28	    684	    -91	     24	     17
             70	   2141	    281	     53	     62	   -679	    116	      8	     17	    667	    -99	     19	     14
             71	   2120	    254	     46	     51	   -672	     95	      5	     -8	    674	   -102	     12	     16
             72	   2106	    218	     36	     32	   -698	     93	      6	    -16	    666	   -107	      5	     15
             73	   2058	    188	     28	     17	   -711	    125	     18	     10	    692	   -121	      0	      5
             74	   2025	    176	     28	     21	   -568	    166	     32	     46	    645	   -135	      2	     -4
             75	   2055	    178	     33	     38	   -638	    180	     36	     56	    641	   -131	     14	      1
             76	   2059	    176	     38	     51	   -642	    158	     24	     30	    700	   -107	     31	     27
             77	   2029	    158	     40	     46	   -699	    121	      2	    -10	    723	    -82	     44	     54
             78	   1987	    130	     38	     33	   -699	     99	    -19	    -35	    726	    -81	     42	     57
             79	   1968	    111	     38	     27	   -711	    101	    -32	    -35	    693	   -108	     27	     31
             80	   1985	    106	     42	     36	   -702	    115	    -34	    -25	    669	   -143	      7	     -2
             81	   1975	    107	     46	     50	   -696	    124	    -29	    -17	    646	   -162	     -6	    -21
             82	   1948	     99	     45	     54	   -696	    125	    -22	    -19	    669	   -156	     -9	    -14
             83	   1933	     75	     36	     43	   -700	    124	    -13	    -21	    679	   -138	     -5	      3
             84	   1899	     39	     19	     18	   -695	    133	     -4	    -13	    692	   -128	     -3	     11
             85	   1871	      2	      1	     -6	   -700	    152	      5	      3	    700	   -138	     -6	      1
             86	   1802	    -21	    -10	    -19	   -656	    166	     10	     17	    672	   -156	    -10	    -17
             87	   1818	    -29	    -16	    -16	   -654	    163	      7	     14	    670	   -160	     -7	    -22
             88	   1819	    -35	    -20	    -11	   -729	    145	     -4	     -3	    692	   -136	      7	     -1
             89	   1791	    -55	    -29	    -20	   -724	    123	    -20	    -24	    750	    -99	     27	     33
             90	   1738	    -87	    -43	    -43	   -717	    108	    -34	    -39	    766	    -75	     40	     55
             91	   1699	   -119	    -58	    -65	   -761	    100	    -42	    -46	    774	    -80	     40	     48
             92	   1696	   -138	    -68	    -75	   -761	     99	    -45	    -46	    734	   -106	     25	     19
             93	   1694	   -144	    -70	    -72	   -747	    104	    -45	    -39	    716	   -130	      5	     -7
             94	   1658	   -144	    -68	    -63	   -760	    109	    -44	    -33	    720	   -139	    -13	    -18
             95	   1653	   -144	    -64	    -55	   -757	    107	    -38	    -33	    720	   -137	    -25	    -20
             96	   1667	   -152	    -61	    -55	   -728	    105	    -21	    -32	    729	   -137	    -32	    -23
             97	   1658	   -166	    -56	    -61	   -771	    123	      7	    -11	    709	   -142	    -34	    -31
             98	   1601	   -173	    -46	    -60	   -736	    167	     41	     35	    736	   -145	    -32	    -37
             99	   1612	   -159	    -31	    -39	   -612	    213	     68	     83	    716	   -134	    -25	    -31
            100	   1663	   -134	    -16	     -7	   -668	    223	     73	     97	    757	   -113	    -14	    -13
            101	   1673	   -124	     -7	      9	   -689	    187	     58	     64	    797	    -92	     -2	      3
            102	   1626	   -140	     -5	      0	   -752	    136	     36	     17	    786	    -80	      8	     11
            103	   1586	   -162	     -4	    -16	   -774	    112	     21	     -2	    803	    -74	     15	     13
            104	   1590	   -163	      3	    -11	   -764	    126	     21	     15	    806	    -69	     18	     15
            105	   1627	   -141	     20	     16	   -727	    153	     27	     46	    825	    -62	     18	     17
            106	   1627	   -116	     37	     47	   -747	    156	     29	     54	    824	    -61	     13	     14
            107	   1622	   -109	     47	     60	   -747	    125	     23	     27	    828	    -68	      2	      3
            108	   1602	   -124	     46	     50	   -815	     87	     14	     -5	    796	    -79	    -11	    -10
            109	   1577	   -149	     37	     31	   -846	     77	     12	    -10	    794	    -88	    -25	    -23
            110	   1561	   -167	     29	     17	   -806	    100	     18	     16	    830	    -94	    -35	    -33
            111	   1518	   -170	     26	     19	   -740	    123	     25	     45	    795	    -93	    -34	    -37
            112	   1535	   -161	     28	     33	   -803	    117	     24	     44	    796	    -80	    -23	    -27
            113	   1546	   -157	     30	     42	   -839	     83	     14	     15	    862	    -54	     -3	     -5
            114	   1523	   -170	     27	     33	   -865	     51	      3	    -11	    879	    -25	     16	     19
            115	   1473	   -193	     20	     15	   -841	     42	      3	    -14	    902	     -7	     29	     33
            116	   1444	   -207	     15	      5	   -872	     59	     12	      7	    890	     -4	     29	     32
            117	   1462	   -207	     15	     10	   -849	     81	     23	     34	    895	    -13	     19	     20
            118	   1465	   -200	     18	     21	   -821	     83	     22	     41	    888	    -28	      4	      1
            119	   1433	   -200	     19	     25	   -856	     53	      6	     16	    878	    -41	     -8	    -14
            120	   1409	   -211	     13	     18	   -927	      5	    -16	    -25	    860	    -45	    -17	    -21
            121	   1396	   -230	      0	      2	   -960	    -25	    -32	    -52	    868	    -38	    -22	    -18
            122	   1385	   -255	    -13	    -17	   -945	    -22	    -35	    -44	    888	    -31	    -24	    -14
            123	   1319	   -273	    -23	    -32	   -945	     -2	    -27	    -19	    911	    -35	    -26	    -21
            124	   1307	   -277	    -26	    -32	   -884	      6	    -21	     -5	    859	    -43	    -24	    -31
            125	   1325	   -269	    -26	    -20	   -969	     -9	    -26	    -18	    878	    -36	    -14	    -28
            126	   1324	   -267	    -26	    -15	   -997	    -41	    -42	    -45	    918	     -8	      1	     -2
            127	   1295	   -280	    -29	    -24	   -977	    -68	    -59	    -68	    961	     24	     18	     28
            128	   1248	   -299	    -33	    -39	  -1018	    -80	    -65	    -75	    968	     41	     28	     42
            129	   1240	   -304	    -31	    -41	  -1025	    -71	    -57	    -62	    965	     34	     30	     33
            130	   1266	   -291	    -22	    -25	   -995	    -46	    -38	    -34	    942	     20	     26	     16
            131	   1265	   -273	     -9	     -4	   -960	    -24	    -20	     -7	    958	     17	     24	     12
            132	   1249	   -263	      0	      8	   -962	    -20	    -10	      0	    961	     29	     25	     22
            133	   1248	   -266	      4	      8	   -985	    -34	     -7	    -11	    977	     43	     25	     34
            134	   1230	   -277	      3	      0	   -991	    -45	     -3	    -19	    985	     42	     18	     31
            135	   1225	   -286	      1	     -6	  -1005	    -34	      4	     -5	    964	     23	      6	     11
            136	   1179	   -284	      4	      0	   -971	    -10	     15	     21	    937	      1	     -4	    -12
            137	   1209	   -269	     12	     16	   -908	      0	     21	     35	    933	     -5	     -8	    -21
            138	   1219	   -255	     23	     32	  -1003	    -14	     17	     22	    955	      8	     -1	     -7
            139	   1214	   -252	     33	     38	  -1005	    -42	      3	     -2	    980	     34	      9	     16
            140	   1189	   -256	     41	     35	  -1017	    -62	    -12	    -20	    989	     48	     16	     29
            141	   1164	   -255	     49	     39	  -1042	    -69	    -23	    -25	    991	     41	     13	     21
            142	   1191	   -245	     53	     51	  -1003	    -71	    -26	    -25	    979	     18	      3	     -2
            143	   1197	   -240	     51	     58	  -1050	    -68	    -22	    -20	    939	      1	     -5	    -19
            144	   1152	   -251	     40	     47	  -1055	    -59	    -14	     -9	    950	      7	     -6	    -15
            145	   1111	   -278	     20	     22	   -992	    -46	     -1	      3	    986	     27	     -2	      4
            146	   1084	   -305	      0	     -3	   -992	    -38	     14	     13	   1007	     40	      2	     16
            147	   1076	   -324	    -15	    -21	  -1010	    -30	     34	     23	    977	     33	      1	      8
            148	   1042	   -327	    -17	    -24	  -1017	    -10	     53	     43	    982	     17	      0	     -7
            149	   1026	   -317	    -12	    -13	   -942	     14	     65	     69	    955	     12	      0	    -13
            150	   1056	   -303	     -6	      0	   -944	     20	     61	     77	    984	     26	      5	      0
            151	   1058	   -303	     -7	      1	   -987	     -7	     40	     49	   1022	     44	     12	     18
            152	   1012	   -319	    -17	    -15	  -1054	    -55	     10	      2	   1003	     51	     15	     24
            153	    972	   -340	    -31	    -37	  -1062	    -91	    -15	    -32	   1000	     40	      9	     13
            154	    962	   -350	    -40	    -48	  -1089	    -96	    -28	    -37	    982	     20	     -6	     -7
            155	    977	   -346	    -41	    -44	  -1063	    -80	    -28	    -20	    967	      0	    -22	    -27
            156	    968	   -334	    -35	    -34	  -1044	    -65	    -21	     -5	    957	    -11	    -35	    -39
            157	    949	   -322	    -29	    -23	  -1062	    -64	    -11	     -3	    953	    -13	    -39	    -42
            158	    962	   -317	    -27	    -19	  -1055	    -68	      1	     -7	    954	     -7	    -38	    -36
            159	    958	   -321	    -29	    -26	  -1052	    -59	     18	      2	    961	     -1	    -37	    -31
            160	    955	   -330	    -31	    -37	  -1025	    -29	     39	     32	    984	     -3	    -39	    -33
            161	    891	   -330	    -28	    -40	  -1007	      2	     55	     64	    954	    -13	    -43	    -43
            162	    929	   -311	    -20	    -23	   -961	     11	     57	     73	    933	    -20	    -44	    -50
            163	    968	   -285	    -10	     -1	  -1010	    -12	     42	     49	    972	    -13	    -37	    -44
            164	    962	   -275	     -6	      5	  -1074	    -53	     17	      8	    984	      7	    -21	    -23
            165	    926	   -284	     -8	     -7	  -1076	    -81	     -4	    -19	   1004	     33	     -2	      1
            166	    904	   -295	    -12	    -21	  -1085	    -84	    -16	    -22	   1023	     50	     12	     19
            167	    917	   -290	    -10	    -20	  -1089	    -73	    -19	    -11	   1029	     53	     17	     22
            168	    937	   -268	     -1	     -3	  -1048	    -65	    -17	     -4	   1037	     43	     15	     11
            169	    937	   -245	      8	     15	  -1096	    -68	    -14	     -8	   1001	     31	      8	      0
            170	    939	   -231	     14	     24	  -1099	    -74	    -10	    -14	    997	     29	      3	     -2
            171	    938	   -231	     14	     19	  -1054	    -72	     -1	    -13	   1026	     36	      0	      4
            172	    937	   -239	     10	      5	  -1067	    -55	     12	      3	   1024	     38	     -3	      7
            173	    911	   -241	      8	     -1	  -1099	    -29	     25	     28	   1023	     30	     -6	     -1
            174	    900	   -227	     12	      6	   -984	    -14	     29	     43	    984	     20	     -3	    -10
            175	    942	   -202	     21	     26	  -1034	    -25	     19	     30	   1022	     25	      6	     -5
            176	    960	   -183	     27	     39	  -1114	    -58	      0	     -3	   1033	     49	     23	     18
            177	    949	   -182	     29	     33	  -1091	    -86	    -17	    -32	   1065	     78	     39	     47
            178	    909	   -190	     26	     19	  -1123	    -89	    -25	    -36	   1081	     92	     49	     61
            179	    910	   -189	     23	     14	  -1094	    -72	    -24	    -21	   1078	     83	     48	     53
            180	    944	   -177	     22	     19	  -1082	    -58	    -20	     -9	   1048	     63	     40	     33
            181	    938	   -163	     22	     26	  -1087	    -60	    -21	    -12	   1039	     49	     32	     20
            182	    914	   -157	     18	     25	  -1120	    -73	    -28	    -27	   1045	     50	     27	     21
            183	    918	   -160	     11	     16	  -1115	    -86	    -34	    -41	   1046	     58	     22	     29
            184	    916	   -166	      4	      3	  -1101	    -84	    -32	    -41	   1053	     54	     13	     27
            185	    918	   -169	      0	     -7	  -1123	    -64	    -18	    -23	   1037	     34	      0	      7
            186	    873	   -160	      2	     -5	  -1077	    -33	      0	      4	   1000	      9	    -10	    -17
            187	    915	   -138	      8	      9	  -1023	     -9	     16	     26	    990	      1	    -11	    -24
            188	    942	   -118	     11	     21	  -1069	     -4	     20	     28	   1024	     19	      2	     -5
            189	    936	   -116	      6	     16	  -1060	    -18	     13	     12	   1055	     53	     24	     28
            190	    901	   -129	     -2	     -4	  -1066	    -36	      1	     -8	   1075	     78	     42	     54
            191	    877	   -136	     -8	    -18	  -1121	    -44	     -9	    -18	   1080	     79	     48	     56
            192	    906	   -124	     -7	    -14	  -1071	    -40	    -17	    -17	   1068	     58	     39	     36
