              0	   3918	    104	     31	     85	   1839	     44	     14	     37	    207	     -6	      0	      0
              1	   3968	    600	    205	    485	   1873	    255	     91	    215	    160	    -35	      3	      0
              2	   3919	   1530	    615	   1217	   1874	    651	    275	    542	    204	    -85	     10	      4
              3	   3885	   2325	   1155	   1800	   1872	    994	    518	    805	    236	   -118	     20	     17
              4	   3869	   2466	   1561	   1818	   1863	   1063	    704	    819	    246	   -106	     27	     36
              5	   3855	   2160	   1665	   1467	   1873	    944	    757	    672	    266	    -78	     26	     44
              6	   3808	   1926	   1505	   1192	   1885	    856	    696	    558	    300	    -79	     18	     27
              7	   3792	   1934	   1240	   1129	   1878	    872	    592	    540	    301	   -105	     13	     -1
              8	   3919	   1996	   1004	   1105	   1946	    915	    503	    544	    197	   -110	     22	     -4
              9	   3749	   1937	    844	    972	   1907	    908	    447	    503	    324	    -67	     44	     37
             10	   3609	   1791	    742	    767	   1869	    858	    409	    425	    433	     -7	     68	     91
             11	   3595	   1685	    658	    608	   1850	    814	    371	    354	    430	     14	     80	    108
             12	   3648	   1659	    565	    528	   1869	    791	    321	    306	    375	    -13	     77	     77
             13	   3616	   1653	    457	    469	   1851	    773	    263	    264	    369	    -49	     66	     40
             14	   3544	   1602	    344	    371	   1814	    744	    207	    213	    399	    -51	     60	     36
             15	   3516	   1512	    241	    241	   1798	    712	    164	    162	    425	    -19	     61	     65
             16	   3489	   1438	    160	    130	   1807	    694	    137	    128	    441	      7	     62	     91
             17	   3458	   1417	     96	     77	   1824	    695	    120	    116	    466	     -2	     58	     80
             18	   3408	   1425	     38	     57	   1807	    701	    103	    109	    491	    -40	     52	     41
             19	   3583	   1399	    -31	      8	   1847	    687	     74	     86	    352	    -61	     52	     20
             20	   3446	   1308	   -113	   -100	   1808	    644	     31	     37	    438	    -33	     63	     47
             21	   3267	   1196	   -193	   -225	   1744	    586	    -16	    -25	    562	     16	     79	     98
             22	   3265	   1140	   -250	   -291	   1712	    540	    -59	    -73	    567	     36	     87	    118
             23	   3365	   1155	   -280	   -281	   1712	    520	    -89	    -94	    495	      6	     83	     89
             24	   3410	   1181	   -294	   -255	   1720	    514	   -108	    -98	    476	    -38	     70	     45
             25	   3352	   1161	   -306	   -271	   1719	    501	   -122	   -108	    505	    -56	     56	     29
             26	   3323	   1099	   -318	   -326	   1694	    472	   -132	   -131	    507	    -42	     44	     45
             27	   3336	   1052	   -321	   -362	   1673	    443	   -140	   -152	    499	    -33	     27	     56
             28	   3344	   1061	   -309	   -338	   1687	    431	   -142	   -154	    513	    -62	      4	     29
             29	   3327	   1107	   -289	   -273	   1673	    436	   -140	   -139	    520	   -122	    -19	    -27
             30	   3518	   1126	   -274	   -231	   1720	    438	   -138	   -125	    361	   -160	    -29	    -64
             31	   3455	   1078	   -274	   -254	   1713	    419	   -139	   -130	    428	   -140	    -22	    -41
             32	   3296	    997	   -281	   -307	   1663	    386	   -142	   -149	    564	    -85	     -2	     15
             33	   3297	    954	   -279	   -319	   1651	    362	   -143	   -157	    589	    -56	     12	     46
             34	   3404	    973	   -260	   -268	   1674	    359	   -138	   -143	    520	    -81	     13	     23
             35	   3449	   1006	   -230	   -200	   1692	    367	   -129	   -118	    486	   -126	      5	    -18
             36	   3404	    998	   -202	   -170	   1696	    364	   -117	   -104	    522	   -141	     -3	    -32
             37	   3381	    945	   -182	   -183	   1686	    345	   -104	   -104	    544	   -119	     -7	     -8
             38	   3385	    891	   -164	   -196	   1672	    328	    -88	   -103	    560	    -93	     -9	     17
             39	   3368	    874	   -143	   -171	   1689	    330	    -68	    -81	    565	   -101	    -13	     10
             40	   3323	    885	   -124	   -115	   1705	    346	    -50	    -46	    600	   -138	    -19	    -26
             41	   3437	    876	   -116	    -79	   1734	    348	    -42	    -25	    496	   -161	    -19	    -49
             42	   3404	    809	   -123	   -100	   1720	    317	    -49	    -37	    526	   -138	     -8	    -27
             43	   3214	    709	   -136	   -154	   1648	    263	    -64	    -72	    664	    -88	      5	     21
             44	   3174	    639	   -139	   -176	   1606	    218	    -80	    -99	    687	    -63	     12	     43
             45	   3237	    630	   -125	   -138	   1619	    200	    -90	    -99	    632	    -87	      7	     17
             46	   3285	    644	   -100	    -75	   1627	    196	    -95	    -85	    589	   -127	     -4	    -25
             47	   3225	    628	    -76	    -43	   1610	    183	   -100	    -82	    623	   -139	    -14	    -42
             48	   3190	    570	    -60	    -53	   1581	    148	   -107	    -99	    661	   -115	    -18	    -22
             49	   3159	    504	    -45	    -70	   1555	    110	   -112	   -122	    683	    -87	    -23	      0
             50	   3159	    471	    -22	    -54	   1551	     92	   -106	   -124	    676	    -89	    -35	     -9
             51	   3130	    479	      5	      1	   1564	    107	    -88	    -95	    679	   -124	    -52	    -51
             52	   3139	    489	     28	     58	   1582	    138	    -64	    -51	    687	   -156	    -65	    -91
             53	   3245	    452	     36	     68	   1660	    154	    -42	    -22	    589	   -145	    -63	    -89
             54	   3078	    363	     28	     27	   1629	    142	    -26	    -21	    739	    -92	    -48	    -45
             55	   2954	    277	     21	    -12	   1594	    121	    -14	    -31	    836	    -41	    -33	     -5
             56	   2983	    246	     29	      1	   1608	    122	      0	    -20	    800	    -33	    -29	     -8
             57	   3072	    261	     51	     61	   1654	    149	     16	     16	    758	    -60	    -39	    -47
             58	   3041	    268	     79	    113	   1695	    175	     31	     51	    777	    -80	    -52	    -79
             59	   2990	    235	    101	    123	   1690	    171	     37	     55	    820	    -65	    -62	    -79
             60	   2971	    177	    120	    107	   1659	    144	     40	     36	    848	    -29	    -66	    -56
             61	   2980	    136	    141	    108	   1646	    128	     47	     26	    860	     -2	    -71	    -44
             62	   2949	    136	    167	    148	   1688	    146	     65	     50	    885	     -7	    -79	    -64
             63	   2911	    156	    192	    208	   1704	    186	     89	     96	    941	    -27	    -85	    -99
             64	   3063	    145	    200	    236	   1777	    213	    108	    128	    828	    -22	    -80	   -111
             65	   2958	     72	    186	    201	   1760	    202	    111	    121	    924	     28	    -63	    -76
             66	   2773	    -29	    158	    135	   1703	    164	     95	     86	   1070	     97	    -45	    -23
             67	   2748	   -102	    132	     98	   1674	    128	     69	     53	   1093	    131	    -39	     -6
             68	   2792	   -125	    115	    109	   1681	    110	     42	     38	   1036	    115	    -46	    -39
             69	   2780	   -134	    105	    133	   1681	    101	     21	     31	   1034	     90	    -55	    -82
             70	   2701	   -174	     95	    125	   1656	     89	     10	     21	   1075	    104	    -54	    -84
             71	   2653	   -245	     84	     84	   1644	     77	     12	     11	   1152	    163	    -40	    -42
             72	   2632	   -311	     77	     48	   1667	     82	     28	     17	   1191	    228	    -22	      5
             73	   2608	   -336	     80	     51	   1697	    109	     54	     45	   1245	    256	    -11	     16
             74	   2548	   -325	     85	     88	   1734	    149	     83	     86	   1275	    244	     -9	    -11
             75	   2627	   -327	     77	    112	   1756	    178	    103	    115	   1236	    234	     -5	    -36
             76	   2642	   -389	     46	     74	   1799	    179	    108	    117	   1230	    270	     10	    -15
             77	   2425	   -499	     -1	    -13	   1749	    155	     98	     93	   1394	    346	     36	     45
             78	   2323	   -592	    -47	    -85	   1712	    126	     78	     65	   1477	    411	     63	     96
             79	   2363	   -622	    -76	    -96	   1712	    109	     54	     47	   1449	    427	     79	     99
             80	   2416	   -611	    -86	    -67	   1718	     98	     29	     37	   1443	    411	     87	     71
             81	   2356	   -614	    -88	    -53	   1692	     80	      6	     19	   1466	    412	     93	     60
             82	   2317	   -652	    -88	    -76	   1654	     51	    -13	     -8	   1516	    450	    101	     88
             83	   2314	   -696	    -84	   -108	   1642	     27	    -22	    -32	   1569	    499	    106	    128
             84	   2323	   -706	    -73	   -105	   1654	     25	    -18	    -33	   1577	    512	    100	    133
             85	   2295	   -673	    -57	    -63	   1660	     49	     -3	     -8	   1588	    479	     85	     92
             86	   2347	   -639	    -48	    -19	   1681	     80	     10	     22	   1549	    439	     74	     46
             87	   2457	   -653	    -58	    -26	   1740	     87	     14	     30	   1477	    445	     79	     48
             88	   2284	   -718	    -83	    -86	   1693	     62	      3	      6	   1617	    503	    101	    102
             89	   2199	   -779	   -109	   -143	   1632	     24	    -15	    -29	   1716	    558	    124	    155
             90	   2251	   -782	   -119	   -144	   1617	      3	    -34	    -49	   1685	    558	    130	    153
             91	   2346	   -734	   -108	    -96	   1653	      5	    -45	    -45	   1590	    506	    112	    102
             92	   2340	   -689	    -85	    -51	   1651	     12	    -51	    -37	   1583	    450	     77	     47
             93	   2347	   -679	    -59	    -43	   1624	      4	    -53	    -42	   1583	    422	     34	     22
             94	   2372	   -686	    -32	    -54	   1619	    -10	    -52	    -55	   1548	    408	     -6	     12
             95	   2410	   -667	     -5	    -40	   1623	    -17	    -46	    -59	   1508	    375	    -42	    -15
             96	   2390	   -609	     17	     10	   1631	     -4	    -35	    -43	   1514	    321	    -65	    -63
             97	   2479	   -553	     24	     58	   1631	     18	    -22	    -17	   1465	    283	    -65	    -94
             98	   2608	   -556	     10	     46	   1686	     28	    -17	     -4	   1398	    300	    -41	    -68
             99	   2417	   -615	    -17	    -23	   1655	     11	    -24	    -18	   1552	    362	     -4	      4
            100	   2338	   -662	    -39	    -82	   1596	    -23	    -42	    -49	   1648	    410	     26	     62
            101	   2435	   -635	    -40	    -69	   1577	    -53	    -66	    -76	   1577	    396	     38	     59
            102	   2556	   -554	    -21	     -2	   1574	    -69	    -86	    -87	   1495	    337	     32	     14
            103	   2572	   -489	      2	     47	   1569	    -75	    -97	    -89	   1503	    294	     21	    -15
            104	   2568	   -478	     23	     42	   1550	    -79	    -95	    -89	   1511	    293	     11	     -1
            105	   2599	   -488	     42	     14	   1559	    -77	    -78	    -81	   1504	    306	      0	     26
            106	   2634	   -457	     70	     27	   1586	    -55	    -46	    -55	   1490	    281	    -19	     17
            107	   2625	   -368	    104	     97	   1616	    -12	     -3	     -7	   1478	    206	    -46	    -41
            108	   2812	   -277	    131	    168	   1660	     35	     39	     46	   1347	    130	    -66	   -100
            109	   2911	   -257	    132	    167	   1728	     65	     72	     81	   1272	    113	    -67	   -100
            110	   2713	   -310	    103	     93	   1696	     66	     89	     88	   1421	    153	    -50	    -42
            111	   2646	   -366	     55	     16	   1672	     52	     88	     79	   1483	    189	    -26	     11
            112	   2714	   -371	      7	    -10	   1670	     36	     75	     70	   1397	    170	     -9	     11
            113	   2780	   -345	    -33	     -7	   1665	     21	     55	     61	   1336	    115	     -4	    -24
            114	   2711	   -342	    -62	    -27	   1634	      0	     35	     45	   1351	     81	     -4	    -40
            115	   2672	   -370	    -77	    -78	   1599	    -29	     22	     23	   1353	     89	     -5	    -13
            116	   2715	   -379	    -73	   -110	   1585	    -47	     22	     10	   1348	    102	    -12	     17
            117	   2752	   -326	    -52	    -81	   1592	    -41	     34	     23	   1350	     71	    -26	      5
            118	   2740	   -233	    -28	    -11	   1588	    -17	     51	     54	   1337	      0	    -41	    -47
            119	   2972	   -174	    -20	     24	   1647	     -3	     60	     75	   1149	    -53	    -45	    -82
            120	   2920	   -193	    -35	    -17	   1622	    -20	     54	     64	   1217	    -40	    -28	    -51
            121	   2746	   -248	    -62	    -95	   1545	    -63	     35	     28	   1337	     13	      0	     20
            122	   2759	   -257	    -82	   -126	   1515	   -102	     12	     -3	   1367	     39	     26	     62
            123	   2902	   -195	    -85	    -86	   1513	   -118	     -6	    -12	   1271	      3	     36	     43
            124	   2970	   -121	    -77	    -33	   1510	   -121	    -17	     -8	   1214	    -53	     30	      2
            125	   2931	    -96	    -64	    -29	   1492	   -128	    -21	     -8	   1224	    -83	     14	    -12
            126	   2937	   -107	    -46	    -61	   1475	   -146	    -21	    -20	   1239	    -85	     -6	      0
            127	   2982	    -88	    -14	    -62	   1462	   -160	    -17	    -28	   1187	   -101	    -32	     -1
            128	   3021	      0	     30	      6	   1462	   -158	    -10	    -19	   1158	   -159	    -62	    -45
            129	   3105	    115	     74	    103	   1448	   -145	     -4	      0	   1129	   -230	    -84	   -103
            130	   3320	    174	     96	    145	   1510	   -141	     -1	     10	    984	   -259	    -88	   -120
            131	   3182	    145	     91	     99	   1459	   -158	     -5	     -1	   1095	   -227	    -72	    -77
            132	   3059	     89	     68	     27	   1411	   -186	    -13	    -23	   1180	   -178	    -46	    -18
            133	   3097	     84	     47	      8	   1407	   -204	    -23	    -35	   1179	   -169	    -25	      0
